,coil_no,YieldStrength,TensileStrength,TotalElongation,coil_thickness,steel_design_description,grade,grade_head,grade_tail,sample_direction,sample_location,c_amount,mn_amount,p_amount,s_amount,si_amount,cu_amount,ni_amount,cr_amount,mo_amount,al_amount,nb_amount,ca_amount,n_amount,ti_amount,v_amount,TF1_EXIT_AVG_BODY,TBC_thickness,TEMP_FM_ENTRY_AVG,TEMP_FM_EXIT_AVG,TEMP_COILING_AVG
13354,23B199973,65.4,76.2,27.39,0.375099986791611,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.064,0.905,0.0084,0.0032,0.022,0.132,0.04,0.047,0.009,0.034,0.023,0.0035,0.0076,0.001,0.005,2132.168,54.15753,1887.0,1605.0,1041.0
13358,23B199976,67.7,75.2,24.46,0.244000002741814,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.889,0.0081,0.0017,0.027,0.11,0.039,0.047,0.008,0.0342,0.018,0.0022,0.0086,0.001,0.005,2129.738,49.24231,1889.0,1605.0,1054.0
13359,23B199981,67.1,74.4,29.73,0.24210000038147,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.889,0.0081,0.0017,0.027,0.11,0.039,0.047,0.008,0.0342,0.018,0.0022,0.0086,0.001,0.005,2084.486,49.26306,1882.0,1599.0,1052.0
13360,23B199984,66.9,76.4,28.84,0.293999999761581,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.056,0.883,0.0055,0.0014,0.021,0.149,0.039,0.048,0.012,0.0322,0.019,0.0027,0.0097,0.001,0.005,2068.484,49.2692,1877.0,1599.0,1056.0
13361,23B199987,67.0,75.1,20.28,0.24210000038147,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.056,0.883,0.0055,0.0014,0.021,0.149,0.039,0.048,0.012,0.0322,0.019,0.0027,0.0097,0.001,0.005,2098.616,49.25853,1886.0,1592.0,1072.0
13405,23B200097,66.8,75.5,36.39,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.056,0.887,0.0077,0.0015,0.017,0.131,0.045,0.037,0.007,0.0251,0.018,0.0038,0.0103,0.001,0.004,1992.344,54.22018,1868.0,1578.0,1065.0
13406,23B200100,66.1,76.0,36.73,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.056,0.887,0.0077,0.0015,0.017,0.131,0.045,0.037,0.007,0.0251,0.018,0.0038,0.0103,0.001,0.004,2088.23,54.17105,1895.0,1598.0,1050.0
13407,23B200104,63.1,73.6,37.85,0.603900015354156,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.056,0.857,0.0086,0.0008,0.024,0.126,0.043,0.042,0.007,0.0284,0.019,0.0039,0.0038,0.001,0.004,2141.852,54.14953,1914.0,1603.0,1045.0
13408,23B200108,62.2,73.2,34.6,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.056,0.857,0.0086,0.0008,0.024,0.126,0.043,0.042,0.007,0.0284,0.019,0.0039,0.0038,0.001,0.004,2153.156,54.1437,1913.0,1603.0,1054.0
13409,23B200110,63.0,74.3,35.79,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.056,0.857,0.0086,0.0008,0.024,0.126,0.043,0.042,0.007,0.0284,0.019,0.0039,0.0038,0.001,0.004,2154.884,54.14169,1907.0,1603.0,1052.0
13410,23B200111,61.9,74.1,37.9,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.055,0.904,0.0081,0.0015,0.016,0.123,0.042,0.035,0.006,0.0316,0.02,0.0031,0.0087,0.001,0.004,2154.182,54.14263,1913.0,1599.0,1052.0
13411,23B200115,63.8,74.1,36.77,0.603900015354156,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.055,0.904,0.0081,0.0015,0.016,0.123,0.042,0.035,0.006,0.0316,0.02,0.0031,0.0087,0.001,0.004,2148.656,54.14889,1916.0,1594.0,1050.0
13442,23B200175,60.8,70.1,32.43,0.342000007629395,06NB51 600050,06NB51,06NB51,06NB51,L,T,0.056,0.884,0.0082,0.0009,0.026,0.12,0.039,0.038,0.008,0.0332,0.021,0.0027,0.008,0.002,0.004,2106.194,54.1779,1898.0,1599.0,1063.0
13443,23B200175,64.2,72.3,31.16,0.342000007629395,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.056,0.884,0.0082,0.0009,0.026,0.12,0.039,0.038,0.008,0.0332,0.021,0.0027,0.008,0.002,0.004,2106.194,54.1779,1898.0,1599.0,1063.0
13444,23B200179,64.6,73.1,29.91,0.342000007629395,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.065,0.947,0.0093,0.0021,0.022,0.134,0.042,0.055,0.008,0.0348,0.018,0.003,0.0076,0.001,0.004,2052.266,54.19878,1884.0,1598.0,1079.0
13445,23B200180,64.5,73.7,34.35,0.454100012779236,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.065,0.947,0.0093,0.0021,0.022,0.134,0.042,0.055,0.008,0.0348,0.018,0.003,0.0076,0.001,0.004,2057.522,54.1991,1889.0,1599.0,1059.0
13446,23B200183,65.0,73.8,35.64,0.453999996185303,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.917,0.0076,0.0001,0.029,0.137,0.038,0.04,0.008,0.0386,0.023,0.003,0.0085,0.002,0.004,2057.648,54.19799,1877.0,1598.0,1052.0
13447,23B200184,67.3,74.8,30.49,0.256000012159348,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.917,0.0076,0.0001,0.029,0.137,0.038,0.04,0.008,0.0386,0.023,0.003,0.0085,0.002,0.004,2058.314,49.27908,1878.0,1599.0,1076.0
13448,23B200188,66.4,74.4,28.71,0.256000012159348,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.062,0.909,0.0062,0.0013,0.025,0.13,0.039,0.044,0.009,0.0369,0.022,0.0047,0.0075,0.001,0.005,2102.342,49.25613,1893.0,1601.0,1050.0
13449,23B200189,66.6,74.1,29.2,0.256000012159348,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.062,0.909,0.0062,0.0013,0.025,0.13,0.039,0.044,0.009,0.0369,0.022,0.0047,0.0075,0.001,0.005,2103.17,49.26021,1900.0,1601.0,1052.0
13450,23B200190,71.1,78.5,26.02,0.256000012159348,06NB51 600050,06NB51,06NB51,06NB55,T,T,0.062,0.909,0.0062,0.0013,0.025,0.13,0.039,0.044,0.009,0.0369,0.022,0.0047,0.0075,0.001,0.005,2103.26,49.25078,1893.0,1603.0,1049.0
13484,23B200299,53.15,73.80000000000001,29.965,0.342000007629395,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.053,0.854,0.0086,0.0038,0.016,0.12,0.038,0.044,0.007,0.0339,0.019,0.0041,0.0089,0.001,0.003,2177.096,54.13551,1952.0,1599.0,1061.0
13485,23B200301,64.1,73.4,32.43,0.342000007629395,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.053,0.854,0.0086,0.0038,0.016,0.12,0.038,0.044,0.007,0.0339,0.019,0.0041,0.0089,0.001,0.003,2175.35,54.1413,1970.0,1599.0,1059.0
13486,23B200304,67.9,76.7,24.68,0.342099994421005,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.054,0.899,0.0127,0.0013,0.019,0.127,0.037,0.052,0.008,0.0209,0.019,0.0022,0.01,0.001,0.004,2172.47,54.13632,1925.0,1596.0,1056.0
13487,23B200307,69.3,77.0,28.6,0.285100013017654,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.054,0.899,0.0127,0.0013,0.019,0.127,0.037,0.052,0.008,0.0209,0.019,0.0022,0.01,0.001,0.004,2160.59,49.23373,1927.0,1601.0,1052.0
13649,23B201077,60.3,69.3,35.27,0.342099994421005,06NB51 600050,06NB51,06NB51,06NB51,L,T,0.054,0.886,0.0109,0.001,0.025,0.128,0.041,0.046,0.008,0.0336,0.016,0.0019,0.0078,0.001,0.004,2026.652,54.20546,1860.0,1589.0,1113.0
13650,23B201077,63.6,71.4,33.67,0.342099994421005,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.054,0.886,0.0109,0.001,0.025,0.128,0.041,0.046,0.008,0.0336,0.016,0.0019,0.0078,0.001,0.004,2026.652,54.20546,1860.0,1589.0,1113.0
13651,23B201079,60.75,69.55000000000001,34.36,0.453900009393692,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.054,0.886,0.0109,0.001,0.025,0.128,0.041,0.046,0.008,0.0336,0.016,0.0019,0.0078,0.001,0.004,2152.832,54.1588,1925.0,1580.0,1088.0
13652,23B201083,55.1,65.5,39.57,0.285100013017654,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.061,0.873,0.0092,0.0007,0.037,0.132,0.041,0.047,0.009,0.039,0.018,0.0026,0.0088,0.002,0.004,2158.61,49.23164,1941.0,1614.0,1063.0
13658,23B201108,67.2,74.7,37.82,0.749800026416779,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.058,0.898,0.0109,0.0,0.043,0.125,0.037,0.057,0.007,0.0327,0.021,0.0024,0.0105,0.001,0.003,2120.468,54.16548,1925.0,1569.0,1119.0
13659,23B201110,64.7,73.35,35.24,0.999899983406067,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.057,0.907,0.0088,0.0011,0.033,0.124,0.041,0.05,0.009,0.029,0.019,0.003,0.0116,0.001,0.004,2104.628,54.17494,1918.0,1571.0,1149.0
13660,23B201112,59.4,72.5,39.79,1.0,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.057,0.907,0.0088,0.0011,0.033,0.124,0.041,0.05,0.009,0.029,0.019,0.003,0.0116,0.001,0.004,2100.362,54.17312,1898.0,1578.0,1148.0
13661,23B201114,66.3,74.1,41.51,1.0,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.059,0.929,0.0063,0.0,0.034,0.125,0.041,0.031,0.007,0.0342,0.022,0.0021,0.0078,0.001,0.003,2093.846,54.17897,1886.0,1581.0,1092.0
13662,23B201115,66.9,75.5,42.4,1.00010001659393,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.059,0.929,0.0063,0.0,0.034,0.125,0.041,0.031,0.007,0.0342,0.022,0.0021,0.0078,0.001,0.003,2093.702,54.17779,1891.0,1589.0,1092.0
13663,23B201122,65.2,73.4,30.97,0.754000008106232,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.064,0.932,0.0062,0.0014,0.021,0.122,0.04,0.035,0.007,0.0303,0.02,0.0025,0.0085,0.001,0.003,2091.38,54.17748,1891.0,1587.0,1050.0
14116,23B203140,62.8,70.3,42.52,0.723800003528595,06NB51 600050,06NB51,06NB50,06NB51,T,T,0.064,0.908,0.0081,0.0023,0.023,0.112,0.041,0.051,0.012,0.03,0.017,0.0027,0.0004,0.001,0.004,2164.424,54.15301,1936.0,1583.0,1072.0
14117,23B203141,59.8,71.0,41.78,0.723900020122528,06NB51 600050,06NB51,06NB50,06NB51,T,T,0.064,0.908,0.0081,0.0023,0.023,0.112,0.041,0.051,0.012,0.03,0.017,0.0027,0.0004,0.001,0.004,2169.95,54.14236,1936.0,1598.0,1094.0
14118,23B203145,60.9,70.3,41.99,0.723699986934662,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.064,0.908,0.0081,0.0023,0.023,0.112,0.041,0.051,0.012,0.03,0.017,0.0027,0.0004,0.001,0.004,2158.34,54.14636,1936.0,1594.0,1076.0
14119,23B203148,60.6,72.8,40.57,0.723900020122528,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.064,0.935,0.0056,0.0033,0.018,0.124,0.04,0.038,0.007,0.03,0.017,0.0042,0.0105,0.001,0.003,2179.58,54.13648,1947.0,1601.0,1067.0
14120,23B203152,64.2,73.3,37.74,0.723900020122528,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.064,0.935,0.0056,0.0033,0.018,0.124,0.04,0.038,0.007,0.03,0.017,0.0042,0.0105,0.001,0.003,2171.768,54.13501,1940.0,1603.0,1052.0
14121,23B203154,63.5,73.1,41.09,0.723699986934662,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.95,0.0089,0.003,0.021,0.118,0.042,0.053,0.012,0.0311,0.018,0.002,0.0051,0.001,0.005,2170.58,54.13675,1945.0,1617.0,1090.0
14122,23B203159,63.8,73.6,38.76,0.342000007629395,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.95,0.0089,0.003,0.021,0.118,0.042,0.053,0.012,0.0311,0.018,0.002,0.0051,0.001,0.005,2161.544,54.14943,1934.0,1598.0,1040.0
14123,23B203161,64.1,73.5,36.98,0.341899991035461,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.062,0.924,0.0087,0.0031,0.013,0.137,0.042,0.046,0.008,0.0314,0.017,0.0027,0.0081,0.001,0.004,2171.138,54.13618,1922.0,1598.0,1031.0
14124,23B203163,62.3,72.7,33.63,0.284999996423721,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.062,0.924,0.0087,0.0031,0.013,0.137,0.042,0.046,0.008,0.0314,0.017,0.0027,0.0081,0.001,0.004,2101.226,49.26835,1916.0,1605.0,1054.0
14125,23B203166,63.5,72.8,36.81,0.375,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.061,0.921,0.01,0.0033,0.015,0.129,0.041,0.056,0.013,0.0285,0.014,0.0029,0.0032,0.001,0.005,2173.784,54.13696,1949.0,1589.0,1036.0
14126,23B203167,61.7,71.8,38.47,0.60369998216629,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.061,0.921,0.01,0.0033,0.015,0.129,0.041,0.056,0.013,0.0285,0.014,0.0029,0.0032,0.001,0.005,2161.436,54.14383,1941.0,1587.0,1059.0
14127,23B203168,59.8,69.6,39.3,0.603900015354156,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.061,0.921,0.01,0.0033,0.015,0.129,0.041,0.056,0.013,0.0285,0.014,0.0029,0.0032,0.001,0.005,2162.192,54.14025,1941.0,1598.0,1054.0
14128,23B203173,63.1,71.4,39.26,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.058,0.858,0.0077,0.0042,0.02,0.141,0.043,0.042,0.009,0.0284,0.018,0.0027,0.0089,0.001,0.003,2112.8,59.07807,1900.0,1587.0,1077.0
14129,23B203176,63.5,73.0,35.25,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.058,0.858,0.0077,0.0042,0.02,0.141,0.043,0.042,0.009,0.0284,0.018,0.0027,0.0089,0.001,0.003,2124.752,59.09588,1918.0,1601.0,1124.0
14130,23B203178,61.2,70.3,39.25,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.058,0.858,0.0077,0.0042,0.02,0.141,0.043,0.042,0.009,0.0284,0.018,0.0027,0.0089,0.001,0.003,2115.014,59.07349,1905.0,1592.0,1115.0
14131,23B203180,64.8,73.3,38.83,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.063,0.874,0.0072,0.0039,0.017,0.127,0.041,0.043,0.007,0.0362,0.017,0.0028,0.0107,0.001,0.003,2075.342,59.10583,1898.0,1603.0,1126.0
14132,23B203181,68.0,76.1,36.54,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.063,0.874,0.0072,0.0039,0.017,0.127,0.041,0.043,0.007,0.0362,0.017,0.0028,0.0107,0.001,0.003,2087.978,59.11164,1913.0,1608.0,1081.0
14133,23B203182,64.5,76.2,29.35,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.063,0.874,0.0072,0.0039,0.017,0.127,0.041,0.043,0.007,0.0362,0.017,0.0028,0.0107,0.001,0.003,2130.08,59.0869,1920.0,1614.0,1047.0
14134,23B203183,67.0,77.1,34.45,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.063,0.874,0.0072,0.0039,0.017,0.127,0.041,0.043,0.007,0.0362,0.017,0.0028,0.0107,0.001,0.003,2156.684,59.06945,1931.0,1589.0,1041.0
14135,23B203188,63.8,75.2,36.32,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.065,0.918,0.0058,0.0039,0.014,0.113,0.042,0.047,0.011,0.0264,0.016,0.0027,0.0085,0.001,0.004,2164.964,59.06365,1936.0,1603.0,1041.0
14136,23B203190,66.1,75.2,34.43,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.065,0.918,0.0058,0.0039,0.014,0.113,0.042,0.047,0.011,0.0264,0.016,0.0027,0.0085,0.001,0.004,2166.332,59.06178,1941.0,1601.0,1043.0
14137,23B203191,64.1,74.0,35.18,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.065,0.918,0.0058,0.0039,0.014,0.113,0.042,0.047,0.011,0.0264,0.016,0.0027,0.0085,0.001,0.004,2167.358,59.06096,1940.0,1601.0,1041.0
14138,23B203193,63.9,74.7,35.6,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.065,0.918,0.0058,0.0039,0.014,0.113,0.042,0.047,0.011,0.0264,0.016,0.0027,0.0085,0.001,0.004,2158.16,59.06224,1938.0,1599.0,1164.0
14139,23B203195,66.7,76.8,34.73,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.057,0.904,0.008,0.0015,0.019,0.129,0.042,0.046,0.008,0.034,0.019,0.0028,0.0108,0.001,0.003,2157.71,59.06538,1947.0,1626.0,1041.0
14140,23B203197,68.1,77.8,33.25,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.057,0.904,0.008,0.0015,0.019,0.129,0.042,0.046,0.008,0.034,0.019,0.0028,0.0108,0.001,0.003,2166.386,59.06009,1945.0,1601.0,1043.0
14141,23B203198,66.6,76.4,32.58,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.057,0.904,0.008,0.0015,0.019,0.129,0.042,0.046,0.008,0.034,0.019,0.0028,0.0108,0.001,0.003,2163.74,59.05991,1949.0,1599.0,1041.0
14142,23B203203,64.30000000000001,74.95,35.585,0.603900015354156,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.057,0.938,0.0084,0.0012,0.024,0.116,0.043,0.062,0.012,0.0298,0.015,0.0026,0.0098,0.001,0.005,2179.328,59.05094,1952.0,1594.0,1045.0
14143,23B203212,65.9,76.1,33.14,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.872,0.0076,0.0019,0.015,0.127,0.042,0.044,0.008,0.0272,0.019,0.0028,0.0085,0.001,0.003,2170.724,59.05787,1945.0,1607.0,1054.0
14144,23B203213,63.1,74.7,34.57,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.872,0.0076,0.0019,0.015,0.127,0.042,0.044,0.008,0.0272,0.019,0.0028,0.0085,0.001,0.003,2170.598,59.05838,1949.0,1587.0,1041.0
14145,23B203218,67.2,74.4,36.2,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.872,0.0076,0.0019,0.015,0.127,0.042,0.044,0.008,0.0272,0.019,0.0028,0.0085,0.001,0.003,2170.274,59.05895,1945.0,1605.0,1052.0
14146,23B203220,59.5,69.9,37.3,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.055,0.888,0.0071,0.0038,0.019,0.12,0.044,0.055,0.011,0.0377,0.016,0.0027,0.0076,0.001,0.004,2167.808,59.05967,1945.0,1596.0,1049.0
14147,23B203221,61.3,71.4,36.42,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.055,0.888,0.0071,0.0038,0.019,0.12,0.044,0.055,0.011,0.0377,0.016,0.0027,0.0076,0.001,0.004,2168.06,59.05883,1949.0,1590.0,1052.0
14148,23B203224,62.1,71.1,35.99,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.055,0.888,0.0071,0.0038,0.019,0.12,0.044,0.055,0.011,0.0377,0.016,0.0027,0.0076,0.001,0.004,2071.724,59.08714,1905.0,1581.0,1074.0
14149,23B203225,64.4,72.9,35.43,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.055,0.888,0.0071,0.0038,0.019,0.12,0.044,0.055,0.011,0.0377,0.016,0.0027,0.0076,0.001,0.004,2111.612,59.10622,1932.0,1607.0,1061.0
14150,23B203226,64.6,74.1,36.48,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.053,0.873,0.0066,0.002,0.013,0.121,0.041,0.042,0.007,0.0297,0.016,0.0033,0.0095,0.001,0.003,2165.414,59.06829,1949.0,1599.0,1040.0
14151,23B203227,62.8,73.2,35.99,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.053,0.873,0.0066,0.002,0.013,0.121,0.041,0.042,0.007,0.0297,0.016,0.0033,0.0095,0.001,0.003,2172.722,59.05513,1950.0,1601.0,1043.0
14152,23B203228,64.6,72.7,37.11,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.053,0.873,0.0066,0.002,0.013,0.121,0.041,0.042,0.007,0.0297,0.016,0.0033,0.0095,0.001,0.003,2172.956,59.06033,1952.0,1601.0,966.0
14153,23B203233,63.0,74.6,35.92,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.053,0.873,0.0066,0.002,0.013,0.121,0.041,0.042,0.007,0.0297,0.016,0.0033,0.0095,0.001,0.003,2155.496,59.08187,1945.0,1603.0,1018.0
14154,23B203235,65.3,74.4,35.83,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.059,0.894,0.008,0.0017,0.017,0.121,0.044,0.055,0.011,0.0316,0.02,0.0026,0.0091,0.001,0.005,2171.012,59.05752,1949.0,1601.0,1045.0
14155,23B203239,64.7,74.4,35.09,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.059,0.894,0.008,0.0017,0.017,0.121,0.044,0.055,0.011,0.0316,0.02,0.0026,0.0091,0.001,0.005,2171.48,59.05887,1947.0,1596.0,1054.0
14156,23B203240,67.7,75.0,36.55,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.059,0.894,0.008,0.0017,0.017,0.121,0.044,0.055,0.011,0.0316,0.02,0.0026,0.0091,0.001,0.005,2170.724,59.05898,1945.0,1601.0,1052.0
14157,23B203243,67.4,75.5,35.32,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.88,0.0066,0.0034,0.015,0.147,0.046,0.04,0.008,0.0264,0.015,0.0027,0.0188,0.001,0.003,2169.572,59.05844,1943.0,1603.0,1058.0
14158,23B203248,62.6,72.4,37.49,0.604099988937378,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.88,0.0066,0.0034,0.015,0.147,0.046,0.04,0.008,0.0264,0.015,0.0027,0.0188,0.001,0.003,2090.93,59.09726,1902.0,1562.0,1083.0
14159,23B203249,63.3,72.9,37.35,0.603900015354156,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.064,0.885,0.0069,0.0023,0.012,0.142,0.047,0.052,0.01,0.0336,0.015,0.0032,0.0091,0.001,0.005,2056.64,59.099,1873.0,1594.0,1144.0
14160,23B203250,63.9,74.3,37.92,0.603900015354156,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.064,0.885,0.0069,0.0023,0.012,0.142,0.047,0.052,0.01,0.0336,0.015,0.0032,0.0091,0.001,0.005,2073.812,59.12514,1904.0,1610.0,1131.0
14161,23B203254,64.8,73.6,39.07,0.603500008583069,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.064,0.885,0.0069,0.0023,0.012,0.142,0.047,0.052,0.01,0.0336,0.015,0.0032,0.0091,0.001,0.005,2132.852,59.07698,1918.0,1581.0,1074.0
14162,23B203256,65.8,76.7,34.54,0.603900015354156,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.062,0.912,0.0069,0.0006,0.023,0.125,0.044,0.057,0.009,0.0319,0.017,0.0033,0.0077,0.001,0.004,2120.144,59.08199,1911.0,1601.0,1079.0
14163,23B203261,63.4,74.6,37.0,0.60369998216629,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.062,0.912,0.0069,0.0006,0.023,0.125,0.044,0.057,0.009,0.0319,0.017,0.0033,0.0077,0.001,0.004,2121.602,59.08268,1916.0,1601.0,1070.0
14164,23B203263,64.4,76.3,40.33,0.603799998760223,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.062,0.912,0.0069,0.0006,0.023,0.125,0.044,0.057,0.009,0.0319,0.017,0.0033,0.0077,0.001,0.004,2117.606,59.08613,1913.0,1601.0,1065.0
14165,23B203269,67.3,75.3,36.72,0.603799998760223,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.055,0.894,0.0054,0.0,0.02,0.138,0.048,0.047,0.009,0.0374,0.019,0.0033,0.008,0.001,0.003,2149.916,59.06992,1932.0,1599.0,1052.0
14166,23B203271,67.3,77.4,34.33,0.603999972343445,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.055,0.894,0.0054,0.0,0.02,0.138,0.048,0.047,0.009,0.0374,0.019,0.0033,0.008,0.001,0.003,2138.738,59.06983,1927.0,1598.0,1045.0
14167,23B203278,65.8,76.19999999999999,38.485,0.60369998216629,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.894,0.0071,0.0,0.021,0.145,0.047,0.045,0.008,0.0278,0.022,0.0047,0.0102,0.001,0.003,2150.024,59.07417,1907.0,1576.0,1050.0
14433,23B205719,69.3,77.3,31.12,0.499900013208389,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.913,0.0062,0.0,0.044,0.111,0.045,0.066,0.007,0.0306,0.02,0.0028,0.0112,0.001,0.002,2080.832,54.18646,1878.0,1585.0,1061.0
14434,23B205722,69.9,77.9,26.68,0.256099998950958,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.913,0.0062,0.0,0.044,0.111,0.045,0.066,0.007,0.0306,0.02,0.0028,0.0112,0.001,0.002,2118.506,49.25366,1887.0,1599.0,1043.0
14435,23B205724,69.7,78.4,24.0,0.256099998950958,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.057,0.925,0.008,0.0,0.043,0.114,0.062,0.094,0.011,0.0347,0.017,0.0025,0.0102,0.002,0.004,2093.054,49.26176,1886.0,1599.0,1047.0
14436,23B205726,68.2,76.2,27.88,0.256099998950958,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.057,0.925,0.008,0.0,0.043,0.114,0.062,0.094,0.011,0.0347,0.017,0.0025,0.0102,0.002,0.004,2076.908,49.26187,1875.0,1598.0,1041.0
14437,23B205729,67.3,75.5,26.54,0.256099998950958,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.072,0.905,0.0075,0.0,0.021,0.113,0.055,0.077,0.007,0.0323,0.017,0.0033,0.0089,0.001,0.002,2125.724,49.26024,1882.0,1605.0,1050.0
14438,23B205731,67.6,76.0,28.69,0.256099998950958,06NB51 600050,06NB51,06NB51,06NB51,L,T,0.06,0.885,0.0075,0.0002,0.024,0.115,0.048,0.044,0.007,0.0295,0.019,0.0033,0.0107,0.001,0.003,2110.424,49.25194,1887.0,1603.0,1043.0
14439,23B205731,72.0,78.1,27.54,0.256099998950958,06NB51 600050,06NB51,06NB51,06NB51,T,T,0.06,0.885,0.0075,0.0002,0.024,0.115,0.048,0.044,0.007,0.0295,0.019,0.0033,0.0107,0.001,0.003,2110.424,49.25194,1887.0,1603.0,1043.0
14440,23B205733,68.2,75.4,29.5,0.256099998950958,06NB51 600050,06NB51,06NB51,06NB51,L,T,0.06,0.885,0.0075,0.0002,0.024,0.115,0.048,0.044,0.007,0.0295,0.019,0.0033,0.0107,0.001,0.003,2105.906,49.26077,1900.0,1598.0,1043.0
